danceability,energy,speechiness,acousticness,instrumentalness,liveness,valence,tempo,genre
0.522,0.614,0.366,0.339,0.0,0.166,0.12,95.282,6
0.463,0.851,0.364,0.0271,0.0,0.107,0.469,180.361,6
0.411,0.699,0.378,0.161,0.0,0.235,0.457,75.176,6
0.469,0.808,0.451,0.0904,0.0,0.561,0.646,176.268,6
0.568,0.808,0.258,0.109,0.0,0.107,0.691,90.534,6
0.599,0.646,0.337,0.222,4.36e-06,0.128,0.638,176.153,6
0.587,0.589,0.326,0.0894,0.0,0.0982,0.671,83.529,6
0.537,0.854,0.303,0.205,0.0,0.16,0.564,81.931,6
0.618,0.864,0.371,0.0969,0.0,0.19,0.597,169.978,6
0.467,0.826,0.428,0.252,0.000386,0.125,0.233,166.0,6
0.444,0.894,0.338,0.445,0.0,0.123,0.312,89.38,6
0.472,0.437,0.0304,0.703,0.00204,0.416,0.458,164.044,6
0.53,0.682,0.134,0.11,7.56e-05,0.289,0.279,140.358,6
0.725,0.574,0.152,0.638,0.0,0.112,0.419,136.003,6
0.529,0.436,0.125,0.825,4.31e-06,0.145,0.32,87.643,6
0.865,0.79,0.11,0.17,0.0,0.117,0.288,137.994,6
0.592,0.516,0.0602,0.441,0.000399,0.205,0.44,86.991,6
0.576,0.512,0.489,0.475,0.0,0.405,0.65,104.976,6
0.68,0.61,0.12,0.0721,3.68e-06,0.116,0.351,74.951,6
0.561,0.703,0.281,0.134,9.45e-06,0.154,0.501,120.474,6
0.66,0.566,0.0532,0.459,0.0,0.124,0.379,147.967,6
0.496,0.497,0.222,0.0421,2.65e-06,0.189,0.443,133.21,6
0.297,0.905,0.239,0.338,0.0151,0.312,0.234,128.548,6
0.772,0.588,0.0758,0.0102,0.0,0.103,0.433,121.084,6
0.408,0.727,0.1,0.702,0.0,0.443,0.2,152.295,6
0.682,0.453,0.248,0.553,0.00583,0.143,0.0665,100.177,6
0.56,0.529,0.261,0.354,2.71e-06,0.202,0.0827,145.109,6
0.585,0.839,0.292,0.188,0.0188,0.125,0.338,204.227,6
0.684,0.564,0.0432,0.363,0.332,0.118,0.52,96.357,6
0.784,0.682,0.0962,0.185,6.25e-06,0.106,0.967,112.512,6
0.529,0.598,0.187,0.0968,0.171,0.189,0.691,92.01,6
0.685,0.745,0.117,0.259,3.11e-05,0.107,0.834,103.119,6
0.746,0.422,0.0352,0.755,0.117,0.104,0.604,93.002,6
0.808,0.305,0.0404,0.737,0.00108,0.116,0.832,84.98,6
0.697,0.458,0.282,0.282,0.574,0.111,0.483,90.008,6
0.45,0.616,0.0846,0.574,0.464,0.12,0.84,154.036,6
0.484,0.375,0.364,0.687,3.29e-05,0.105,0.514,83.997,6
0.817,0.435,0.057,0.322,0.00537,0.109,0.53,94.015,6
0.875,0.41,0.0571,0.0674,0.0374,0.106,0.445,87.999,6
0.442,0.625,0.0589,0.355,0.0746,0.11,0.176,108.003,6
0.7,0.414,0.0373,0.849,0.0606,0.107,0.444,60.479,6
0.562,0.457,0.446,0.0464,0.0,0.107,0.281,76.878,6
0.788,0.784,0.303,0.0211,1.7e-06,0.165,0.723,84.91,6
0.787,0.827,0.383,0.152,0.0,0.0823,0.778,84.909,6
0.812,0.737,0.345,0.364,6.11e-06,0.118,0.805,81.766,6
0.743,0.773,0.544,0.0133,0.0,0.0897,0.595,88.727,6
0.877,0.576,0.394,0.0985,0.0,0.288,0.878,87.962,6
0.891,0.651,0.235,0.0181,0.0,0.27,0.833,90.729,6
0.906,0.623,0.303,0.00864,4.19e-06,0.0753,0.715,99.498,6
0.919,0.594,0.307,0.00767,0.0,0.19,0.832,102.52,6
0.613,0.582,0.386,0.109,0.0,0.252,0.832,176.233,6
0.691,0.696,0.443,0.000726,0.000229,0.234,0.537,86.26,6
0.55,0.748,0.357,0.0403,1.27e-06,0.255,0.736,85.461,6
0.709,0.92,0.402,0.241,0.0,0.543,0.616,85.944,6
0.839,0.524,0.478,0.572,3.45e-06,0.125,0.672,88.09,6
0.913,0.6,0.202,0.0096,0.0,0.117,0.764,103.268,6
0.9,0.432,0.505,0.0416,2.12e-06,0.161,0.803,86.257,6
0.594,0.912,0.418,0.0648,1.16e-06,0.142,0.647,171.928,6
0.656,0.624,0.0763,0.035,0.0,0.151,0.391,76.877,6
0.651,0.695,0.244,0.0714,0.498,0.585,0.543,92.981,6
0.54,0.522,0.28,0.448,0.602,0.123,0.534,89.827,6
0.501,0.809,0.331,0.00435,0.0164,0.78,0.832,97.813,6
0.295,0.89,0.657,0.000684,0.00919,0.36,0.659,175.132,6
0.413,0.753,0.188,0.203,0.0204,0.647,0.471,85.899,6
0.739,0.598,0.217,0.535,0.58,0.107,0.53,97.53,6
0.447,0.69,0.0673,0.0188,0.613,0.264,0.646,99.263,6
0.669,0.812,0.253,0.581,0.863,0.412,0.269,101.583,6
0.419,0.713,0.0975,0.0685,0.541,0.291,0.555,186.788,6
0.224,0.802,0.626,0.0045,0.166,0.198,0.653,190.463,6
0.489,0.602,0.068,0.501,0.117,0.354,0.608,90.11,6
0.451,0.775,0.379,0.497,0.00335,0.198,0.278,93.315,6
0.623,0.683,0.325,0.0485,0.655,0.312,0.191,99.423,6
0.292,0.885,0.305,0.0108,0.233,0.352,0.77,194.977,6
0.378,0.661,0.443,0.0288,0.00475,0.684,0.412,175.308,6
0.387,0.761,0.41,0.011,0.224,0.775,0.807,185.182,6
0.23,0.772,0.342,0.054,0.000138,0.644,0.589,173.377,6
0.595,0.707,0.343,0.00528,0.0502,0.293,0.559,92.736,6
0.574,0.595,0.109,0.000214,0.67,0.309,0.61,188.484,6
0.368,0.791,0.169,0.0156,0.741,0.162,0.723,174.28,6
0.591,0.543,0.0722,0.322,0.852,0.285,0.366,85.012,6
0.415,0.509,0.548,0.594,9.08e-05,0.456,0.704,141.871,6
0.654,0.759,0.292,0.68,0.341,0.388,0.381,96.261,6
0.783,0.464,0.317,0.244,0.0397,0.124,0.68,95.814,6
0.47,0.792,0.411,0.74,3.3e-05,0.708,0.559,180.685,6
0.327,0.313,0.0449,0.0292,0.196,0.199,0.258,81.682,6
0.602,0.405,0.106,0.637,0.73,0.106,0.514,89.871,6
0.536,0.662,0.385,0.375,0.466,0.444,0.472,80.727,6
0.288,0.725,0.455,6.8e-05,3.09e-06,0.636,0.436,181.391,6
0.676,0.674,0.114,0.788,0.00823,0.16,0.645,99.5,6
0.523,0.821,0.399,0.0249,4.45e-05,0.329,0.627,89.581,6
0.384,0.791,0.378,0.258,0.0,0.464,0.719,180.327,6
0.575,0.805,0.311,0.187,0.0,0.428,0.615,119.424,6
0.63,0.814,0.309,0.257,0.0,0.624,0.881,86.74,6
0.503,0.716,0.209,0.501,0.0,0.313,0.394,90.797,6
0.585,0.665,0.439,0.161,0.0,0.652,0.414,91.973,6
0.428,0.604,0.203,0.0302,0.000648,0.161,0.256,91.547,6
0.533,0.757,0.522,0.0786,0.0,0.33,0.562,88.607,6
0.535,0.656,0.107,6.24e-05,0.0217,0.371,0.369,96.07,6
0.407,0.531,0.555,0.409,0.000278,0.142,0.555,84.148,6
0.611,0.632,0.0858,0.528,2.68e-05,0.123,0.503,84.985,6
0.508,0.731,0.135,0.0107,1.81e-06,0.596,0.506,85.735,6
0.566,0.505,0.277,0.179,0.00404,0.123,0.523,179.227,6
0.38,0.776,0.21,0.551,9.12e-06,0.796,0.384,80.552,6
0.536,0.493,0.546,0.903,8.35e-06,0.249,0.62,164.093,6
0.492,0.811,0.543,0.0495,1.37e-05,0.634,0.167,159.736,6
0.768,0.752,0.281,0.00549,0.00885,0.444,0.751,157.967,6
0.816,0.864,0.183,0.0467,3.95e-05,0.46,0.564,134.989,6
0.736,0.835,0.0367,0.056,0.000977,0.36,0.78,104.897,6
0.732,0.661,0.0373,0.0555,0.852,0.109,0.745,118.195,6
0.409,0.904,0.326,0.0367,0.0,0.85,0.571,84.606,6
0.68,0.859,0.2,0.112,1.71e-06,0.326,0.662,103.038,6
0.676,0.861,0.0939,0.0351,0.319,0.309,0.819,140.932,6
0.728,0.895,0.054,0.021,0.243,0.127,0.688,89.993,6
0.474,0.949,0.268,0.154,0.000791,0.677,0.395,109.213,6
0.557,0.675,0.297,0.102,0.118,0.101,0.317,154.05,6
0.667,0.923,0.0799,0.00507,5.88e-05,0.0204,0.69,127.553,6
0.539,0.852,0.22,0.0672,7.86e-05,0.0819,0.467,103.008,6
0.432,0.721,0.194,0.0692,0.0,0.321,0.597,89.473,6
0.294,0.949,0.715,0.0374,2.37e-05,0.362,0.375,174.41,6
0.454,0.838,0.422,0.0471,0.000843,0.365,0.49,75.964,6
0.515,0.865,0.24,0.0899,0.0,0.0664,0.331,114.555,6
0.541,0.907,0.391,0.0288,0.0,0.111,0.432,78.458,6
0.399,0.865,0.38,0.0614,5.06e-06,0.138,0.423,66.877,6
0.552,0.801,0.355,0.0786,0.0,0.257,0.803,65.256,6
0.757,0.732,0.303,0.0734,7.51e-06,0.199,0.679,133.969,6
0.764,0.836,0.278,0.0486,0.0,0.155,0.726,141.96,6
0.447,0.978,0.348,0.188,0.0,0.0791,0.11,129.163,6
0.885,0.78,0.272,0.0436,1.93e-05,0.0593,0.717,103.911,6
0.809,0.843,0.368,0.33,0.0,0.0872,0.894,177.727,6
0.911,0.913,0.324,0.186,0.0,0.501,0.834,114.052,6
0.899,0.532,0.23,0.0812,4.82e-05,0.0878,0.573,126.061,6
0.459,0.554,0.0902,0.344,0.00142,0.381,0.26,116.183,6
0.67,0.544,0.386,0.625,0.0,0.253,0.885,133.509,6
0.496,0.692,0.803,0.592,0.0433,0.319,0.639,173.533,6
0.639,0.668,0.418,0.82,0.000614,0.104,0.255,98.682,6
0.677,0.734,0.245,0.363,0.0176,0.396,0.692,90.958,6
0.534,0.78,0.29,0.364,5.35e-05,0.148,0.343,80.454,6
0.489,0.856,0.16,0.65,4.08e-05,0.316,0.151,144.419,6
0.503,0.622,0.31,0.494,2.44e-05,0.215,0.352,110.273,6
0.359,0.638,0.127,0.264,9.66e-06,0.0985,0.24,151.041,6
0.452,0.598,0.389,0.653,1.56e-05,0.358,0.407,84.989,6
0.899,0.587,0.338,0.279,0.0,0.0835,0.49,149.993,6
0.798,0.624,0.391,0.417,1.01e-05,0.34,0.347,89.02,6
0.715,0.658,0.288,0.0807,0.0,0.323,0.25,91.003,6
0.761,0.674,0.0576,0.103,0.019,0.238,0.441,95.035,6
0.653,0.773,0.14,0.0147,0.0425,0.235,0.547,92.024,6
0.773,0.794,0.215,0.0976,2.89e-05,0.384,0.541,90.848,6
0.804,0.561,0.355,0.139,0.0,0.112,0.667,93.948,6
0.708,0.447,0.0952,0.0271,0.000728,0.102,0.0384,89.62,6
0.704,0.642,0.39,0.00704,1.43e-06,0.161,0.72,92.09,6
0.609,0.695,0.354,0.221,4.71e-06,0.501,0.417,91.894,6
0.785,0.658,0.272,0.0702,0.00053,0.323,0.583,94.004,6
0.645,0.689,0.252,0.677,0.000398,0.324,0.741,93.137,6
0.699,0.91,0.125,0.19,0.00106,0.664,0.249,89.074,6
0.509,0.816,0.366,0.25,0.0,0.342,0.561,181.804,6
0.696,0.846,0.418,0.443,0.0,0.158,0.494,92.339,6
0.779,0.605,0.317,0.0369,0.0,0.648,0.585,88.876,6
0.656,0.767,0.321,0.191,0.0,0.641,0.739,181.33,6
0.758,0.821,0.363,0.0516,0.0,0.0915,0.863,89.655,6
0.463,0.669,0.094,0.0102,0.00396,0.343,0.594,76.388,6
0.834,0.859,0.239,0.0574,0.0,0.4,0.707,92.932,6
0.625,0.44,0.335,0.793,0.0,0.374,0.892,87.877,6
0.646,0.719,0.155,0.0346,0.0,0.473,0.117,153.948,6
0.606,0.885,0.301,0.106,0.0,0.21,0.642,87.869,6
0.746,0.534,0.356,0.076,3.15e-06,0.251,0.443,160.138,6
0.747,0.973,0.26,0.0508,6.95e-06,0.152,0.346,99.936,6
0.584,0.831,0.368,0.0625,0.0,0.661,0.577,170.24,6
0.75,0.649,0.0609,0.0196,0.0,0.123,0.269,147.998,6
0.486,0.933,0.272,0.138,0.0,0.343,0.685,174.685,6
0.46,0.868,0.255,0.096,0.0,0.15,0.746,92.515,6
0.639,0.852,0.299,0.218,0.0,0.214,0.189,91.116,6
0.753,0.92,0.211,0.03,0.0,0.325,0.505,149.934,6
0.573,0.88,0.427,0.0783,0.0,0.123,0.377,169.879,6
0.619,0.906,0.302,0.476,0.0,0.699,0.426,97.186,6
0.646,0.669,0.165,0.0155,0.0,0.0766,0.251,77.923,6
0.689,0.83,0.302,0.121,0.0,0.318,0.703,94.566,6
0.498,0.851,0.326,0.132,4.21e-06,0.529,0.518,78.025,6
0.608,0.679,0.415,0.114,0.0,0.141,0.525,130.697,6
0.455,0.862,0.358,0.136,0.0,0.0804,0.691,157.675,6
0.732,0.716,0.307,0.408,0.0,0.169,0.586,91.015,6
0.478,0.868,0.458,0.125,0.0,0.266,0.588,172.342,6
0.632,0.819,0.139,0.129,0.0,0.13,0.549,79.03,6
0.807,0.63,0.231,0.137,0.000336,0.143,0.309,91.989,6
0.509,0.896,0.33,0.409,0.0,0.359,0.761,79.754,6
0.522,0.896,0.349,0.0837,0.0,0.0907,0.326,172.182,6
0.444,0.875,0.515,0.0532,8.25e-06,0.157,0.552,166.927,6
0.642,0.832,0.363,0.132,0.0,0.151,0.563,87.899,6
0.641,0.937,0.334,0.185,0.0,0.7,0.611,90.517,6
0.451,0.881,0.286,0.0651,0.0,0.112,0.261,178.292,6
0.806,0.768,0.24,0.0179,0.0,0.27,0.602,94.039,6
0.644,0.81,0.238,0.431,0.0,0.222,0.784,80.603,6
0.601,0.938,0.282,0.0225,0.0,0.0508,0.762,87.129,6
0.752,0.876,0.19,0.0923,0.0,0.345,0.609,87.991,6
0.585,0.813,0.277,0.0901,0.0,0.163,0.49,95.456,6
0.513,0.597,0.325,0.0511,0.0,0.345,0.717,80.893,6
0.784,0.434,0.157,0.00834,9.15e-05,0.157,0.542,95.258,6
0.891,0.319,0.333,0.0933,0.000104,0.0482,0.687,92.649,6
0.819,0.425,0.316,0.0724,0.0,0.335,0.441,94.811,6
0.437,0.911,0.418,0.417,0.0,0.345,0.316,111.971,6
0.842,0.686,0.138,0.0337,8.17e-06,0.0526,0.785,113.12,6
0.804,0.512,0.203,0.00387,6.04e-05,0.147,0.724,112.849,6
0.838,0.553,0.379,0.192,0.0,0.129,0.911,99.546,6
0.761,0.633,0.0521,0.453,0.431,0.164,0.97,93.39,6
0.688,0.256,0.074,0.000692,0.00115,0.107,0.874,154.254,6
0.809,0.547,0.27,0.0135,9.43e-05,0.114,0.825,117.478,6
0.913,0.396,0.345,0.0516,0.0,0.144,0.508,96.712,6
0.878,0.311,0.324,0.0953,0.0,0.0808,0.486,117.759,6
0.795,0.418,0.139,0.00385,0.00147,0.099,0.408,102.869,6
0.81,0.992,0.0626,0.398,0.941,0.0754,0.175,107.712,6
0.85,0.776,0.363,0.141,0.0,0.164,0.684,94.853,6
0.66,0.922,0.304,0.0953,0.0,0.661,0.759,88.965,6
0.713,0.464,0.435,0.522,0.0,0.279,0.286,65.128,6
0.837,0.798,0.301,0.0253,0.0,0.259,0.626,98.973,6
0.646,0.805,0.201,0.0294,0.0,0.146,0.706,83.965,6
0.668,0.452,0.499,0.642,0.0,0.405,0.734,84.821,6
0.885,0.64,0.224,0.0168,0.0,0.0711,0.623,105.074,6
0.571,0.56,0.4,0.903,0.0,0.6,0.635,107.04,6
0.9,0.704,0.259,0.076,0.0,0.0941,0.481,96.047,6
0.829,0.492,0.0344,3.06e-05,0.611,0.093,0.897,145.978,6
0.545,0.849,0.452,0.0465,0.0,0.114,0.59,176.189,6
0.755,0.817,0.348,0.0781,0.0,0.11,0.642,86.025,6
0.876,0.0676,0.118,0.273,0.459,0.114,0.145,115.872,6
0.828,0.679,0.215,0.00279,0.0,0.0686,0.792,92.017,6
0.606,0.596,0.88,0.0492,0.0,0.053,0.949,84.659,6
0.849,0.86,0.291,0.0365,0.0,0.195,0.897,91.796,6
0.724,0.785,0.327,0.0584,0.0,0.103,0.758,92.249,6
0.761,0.482,0.0519,0.0512,0.834,0.095,0.966,149.932,6
0.673,0.901,0.272,0.114,0.0,0.306,0.769,95.626,6
0.442,0.504,0.275,0.126,1.2e-06,0.285,0.75,81.512,6
0.794,0.838,0.141,0.165,1.07e-06,0.558,0.641,100.124,6
0.603,0.762,0.285,0.0953,1.53e-05,0.478,0.379,94.726,6
0.802,0.534,0.0532,0.00665,6.97e-06,0.182,0.722,96.789,6
0.601,0.527,0.0794,0.0334,0.0,0.103,0.592,78.11,6
0.464,0.687,0.0858,0.00643,2.47e-06,0.32,0.458,91.064,6
0.764,0.87,0.1,0.00818,0.0,0.0765,0.827,99.452,6
0.734,0.735,0.065,0.000813,3.25e-05,0.559,0.729,96.806,6
0.619,0.921,0.25,0.0292,0.0,0.181,0.628,87.908,6
0.856,0.722,0.076,0.133,0.000485,0.168,0.719,100.192,6
0.75,0.616,0.284,0.00473,0.0,0.0928,0.703,94.314,6
0.674,0.767,0.319,0.354,0.0,0.346,0.797,91.719,6
0.824,0.662,0.152,0.00119,0.000359,0.0698,0.412,97.234,6
0.487,0.911,0.164,0.34,0.0,0.463,0.861,88.223,6
0.73,0.916,0.34,0.00919,0.0,0.367,0.694,94.986,6
0.888,0.632,0.219,0.19,0.0,0.101,0.662,91.979,6
0.766,0.775,0.268,0.221,0.0,0.227,0.661,94.902,6
0.815,0.787,0.224,0.00357,0.0,0.0223,0.637,95.162,6
0.709,0.881,0.335,0.354,0.0,0.315,0.932,88.165,6
0.741,0.766,0.287,0.0289,1.61e-06,0.0938,0.678,88.509,6
0.94,0.621,0.199,0.402,0.079,0.245,0.694,106.001,6
0.891,0.658,0.0779,0.00867,0.0,0.229,0.189,103.001,6
0.806,0.707,0.143,0.281,0.000162,0.0827,0.913,93.004,6
0.618,0.25,0.875,0.765,0.0,0.147,0.657,178.404,6
0.598,0.478,0.25,0.622,2e-06,0.392,0.453,70.89,6
0.764,0.724,0.271,0.354,6.66e-06,0.178,0.768,95.118,6
0.659,0.834,0.0854,0.176,0.0,0.137,0.645,90.014,6
0.934,0.706,0.178,0.0305,0.000121,0.136,0.614,112.962,6
0.704,0.467,0.241,0.0194,0.000469,0.116,0.54,194.03,6
0.831,0.731,0.141,0.188,2.44e-06,0.0838,0.601,95.034,6
0.579,0.614,0.294,0.509,0.000126,0.5,0.949,92.039,6
0.702,0.843,0.209,0.236,0.00131,0.0931,0.803,94.43,6
0.638,0.255,0.88,0.734,0.0,0.626,0.836,100.457,6
0.914,0.731,0.114,0.202,6.1e-06,0.0456,0.55,97.801,6
0.794,0.6,0.284,0.125,0.0,0.345,0.692,91.463,6
0.515,0.395,0.387,0.687,0.0,0.424,0.892,137.633,6
0.921,0.613,0.229,0.024,0.0,0.0741,0.561,96.201,6
0.818,0.699,0.0549,0.018,0.0,0.0733,0.748,91.037,6
0.897,0.587,0.357,0.208,0.0,0.4,0.663,89.989,6
0.926,0.54,0.258,0.0333,2.41e-06,0.345,0.795,99.097,6
0.761,0.774,0.273,0.0449,5.97e-05,0.0938,0.686,90.041,6
0.762,0.784,0.35,0.552,1.12e-06,0.769,0.745,96.345,6
0.935,0.698,0.271,0.0133,9.77e-05,0.29,0.724,102.184,6
0.802,0.661,0.432,0.286,0.0,0.25,0.841,90.612,6
0.878,0.678,0.13,0.241,0.0,0.131,0.556,115.26,6
0.835,0.683,0.436,0.215,1.02e-05,0.122,0.561,100.179,6
0.728,0.935,0.262,0.0527,0.0,0.29,0.381,91.603,6
0.656,0.673,0.405,0.604,0.0,0.158,0.843,88.037,6
0.906,0.368,0.114,0.00697,0.0,0.0812,0.587,93.254,6
0.719,0.502,0.332,0.00133,0.0,0.0909,0.303,182.793,6
0.444,0.378,0.0682,0.922,0.0,0.302,0.58,160.494,6
0.701,0.742,0.373,0.122,5.66e-06,0.617,0.421,92.005,6
0.466,0.904,0.327,0.0831,0.0,0.756,0.724,98.708,6
0.73,0.65,0.258,0.285,5.9e-06,0.366,0.623,95.114,6
0.484,0.711,0.239,0.142,0.0,0.378,0.46,90.961,6
0.866,0.63,0.172,0.0199,0.0,0.036,0.75,82.044,6
0.696,0.655,0.521,0.205,0.0,0.0898,0.411,98.065,6
0.651,0.579,0.311,0.463,0.00012,0.347,0.158,91.539,6
0.606,0.775,0.382,0.263,0.0,0.265,0.444,84.754,6
0.855,0.74,0.331,0.0924,1.7e-06,0.609,0.684,100.428,6
0.761,0.87,0.206,0.371,0.0,0.141,0.628,94.056,6
0.727,0.61,0.256,0.0169,0.0,0.361,0.473,81.999,6
0.771,0.688,0.216,0.00172,0.0,0.14,0.521,89.01,6
0.44,0.865,0.311,0.0623,0.0,0.375,0.188,89.227,6
0.805,0.8,0.0961,0.223,0.0,0.223,0.83,113.053,6
0.861,0.479,0.0515,0.0452,0.0,0.351,0.278,99.969,6
0.783,0.746,0.273,0.188,1.86e-05,0.391,0.613,95.909,6
0.515,0.916,0.493,0.148,0.0,0.367,0.559,92.698,6
0.636,0.786,0.522,0.0688,0.0,0.461,0.503,117.108,6
0.803,0.627,0.443,0.286,0.0,0.248,0.638,87.105,6
0.699,0.864,0.136,0.107,0.0,0.215,0.856,79.964,6
0.909,0.666,0.334,0.0186,2.98e-06,0.109,0.705,110.681,6
0.8,0.611,0.212,0.000359,0.0,0.227,0.777,118.764,6
0.757,0.328,0.324,0.0206,0.000294,0.136,0.726,173.797,6
0.726,0.661,0.515,0.071,0.0,0.313,0.782,112.401,6
0.836,0.728,0.234,0.00569,0.000819,0.0649,0.599,100.842,6
0.939,0.483,0.256,0.0275,3.87e-06,0.321,0.676,98.421,6
0.876,0.804,0.622,0.115,0.0,0.354,0.741,93.62,6
0.843,0.634,0.323,0.0145,1.56e-05,0.23,0.495,100.902,6
0.906,0.457,0.334,0.000204,0.0,0.194,0.611,96.924,6
0.867,0.578,0.219,0.0202,0.0,0.31,0.696,122.334,6
0.873,0.706,0.233,0.0874,0.0,0.103,0.514,114.255,6
0.942,0.646,0.209,0.183,0.0,0.0854,0.496,101.693,6
0.718,0.39,0.177,0.39,0.342,0.799,0.636,85.952,6
0.756,0.498,0.213,0.0262,0.0,0.116,0.51,98.087,6
0.676,0.467,0.3,0.0688,9.01e-06,0.0963,0.41,82.632,6
0.817,0.6,0.226,0.072,0.0,0.681,0.285,94.041,6
0.932,0.534,0.296,0.18,0.00141,0.0987,0.401,99.088,6
0.696,0.615,0.174,0.0234,0.0082,0.105,0.346,168.082,6
0.606,0.32,0.324,0.709,0.0,0.538,0.712,96.385,6
0.529,0.687,0.265,0.0316,4.22e-06,0.684,0.277,172.103,6
0.49,0.595,0.29,0.529,3.45e-05,0.133,0.579,79.206,6
0.853,0.769,0.163,0.0797,0.371,0.252,0.533,99.985,6
0.733,0.891,0.18,0.00294,0.0275,0.0663,0.631,91.125,6
0.674,0.361,0.446,0.527,0.0,0.853,0.499,95.28,6
0.711,0.522,0.177,0.0367,0.0393,0.0785,0.328,89.023,6
0.788,0.785,0.123,0.161,0.105,0.17,0.734,110.049,6
0.872,0.726,0.241,0.0459,8.5e-06,0.0671,0.517,89.541,6
0.408,0.0996,0.196,0.698,0.0,0.583,0.253,84.482,6
0.784,0.685,0.382,0.0195,3.49e-06,0.334,0.447,172.018,6
0.492,0.607,0.047,0.0588,0.0719,0.71,0.505,172.099,6
0.711,0.657,0.204,0.042,0.000572,0.109,0.568,166.231,6
0.849,0.72,0.408,0.0876,2.09e-05,0.28,0.518,97.969,6
0.436,0.477,0.0943,0.891,1.55e-05,0.622,0.289,88.258,6
0.612,0.62,0.533,0.451,1.1e-05,0.103,0.575,130.081,6
0.287,0.769,0.122,0.17,8.7e-05,0.146,0.44,78.042,6
0.509,0.906,0.317,0.0149,0.000123,0.708,0.34,140.598,6
0.687,0.647,0.402,0.158,5.07e-06,0.771,0.502,88.031,6
0.46,0.761,0.334,0.381,5.72e-06,0.106,0.665,174.803,6
0.391,0.91,0.409,0.73,0.00776,0.141,0.45,87.831,6
0.787,0.842,0.311,0.471,0.0907,0.11,0.944,148.023,6
0.376,0.715,0.132,0.000277,0.000223,0.826,0.463,82.43,6
0.418,0.844,0.536,0.54,0.0,0.289,0.584,82.932,6
0.525,0.71,0.37,0.263,3.32e-05,0.679,0.385,83.387,6
0.283,0.797,0.104,0.00684,0.0,0.358,0.558,110.515,6
0.661,0.682,0.134,0.0117,0.371,0.092,0.567,80.915,6
0.504,0.628,0.118,0.923,2.09e-05,0.305,0.487,64.345,6
0.518,0.716,0.21,0.12,0.0,0.261,0.752,87.987,6
0.439,0.88,0.421,0.363,0.0,0.108,0.576,78.491,6
0.829,0.817,0.0769,0.00096,0.000677,0.112,0.622,107.908,6
0.777,0.733,0.145,0.000303,0.102,0.0472,0.321,100.855,6
0.926,0.811,0.248,0.000168,0.00061,0.139,0.788,100.883,6
0.548,0.64,0.107,0.0224,0.0,0.296,0.474,113.168,6
0.504,0.733,0.36,0.299,0.0,0.116,0.87,91.746,6
0.771,0.72,0.103,0.258,0.0,0.137,0.794,103.092,6
0.76,0.411,0.119,0.0286,2.7e-05,0.372,0.469,127.856,6
0.695,0.434,0.0897,0.582,0.0,0.204,0.681,151.889,6
0.407,0.38,0.261,0.434,1.14e-06,0.136,0.246,165.695,6
0.465,0.432,0.0582,0.235,6.38e-06,0.101,0.17,125.223,6
0.672,0.598,0.144,0.241,0.0,0.183,0.532,127.011,6
0.765,0.445,0.114,0.228,0.0,0.103,0.336,112.046,6
0.643,0.532,0.0614,0.418,0.0,0.208,0.357,107.979,6
0.893,0.635,0.0514,0.0201,3.01e-06,0.146,0.304,127.98,6
0.696,0.715,0.0392,0.0672,0.0,0.233,0.436,99.052,6
0.845,0.488,0.211,0.0606,2.33e-06,0.395,0.608,120.09,6
0.418,0.538,0.0689,0.137,0.0612,0.163,0.279,126.038,6
0.879,0.608,0.324,0.0111,2.47e-06,0.0806,0.222,130.06,6
0.823,0.728,0.15,0.194,0.0,0.318,0.455,85.051,6
0.779,0.61,0.288,0.00392,0.0,0.121,0.439,157.984,6
0.858,0.5,0.361,0.002,0.0,0.125,0.163,135.039,6
0.806,0.629,0.648,0.0801,0.0,0.089,0.257,160.134,6
0.679,0.483,0.203,0.0306,2.25e-05,0.21,0.268,143.115,6
0.801,0.524,0.363,0.0152,0.0,0.281,0.333,160.051,6
0.86,0.474,0.395,0.00964,0.0,0.0846,0.0854,98.04,6
0.505,0.641,0.373,0.0204,0.0,0.107,0.59,89.673,6
0.792,0.661,0.35,0.127,0.0,0.144,0.728,159.954,6
0.812,0.701,0.33,0.0256,0.0,0.155,0.476,140.082,6
0.672,0.692,0.295,0.0713,0.0,0.117,0.344,165.112,6
0.771,0.689,0.0682,0.0251,0.0,0.645,0.65,82.503,6
0.835,0.573,0.292,0.0241,0.0,0.14,0.329,77.459,6
0.637,0.634,0.426,0.174,0.0,0.149,0.49,178.037,6
0.738,0.608,0.321,0.0267,0.0,0.359,0.485,75.511,6
0.811,0.882,0.404,0.0102,0.0,0.102,0.727,75.096,6
0.791,0.612,0.331,0.103,0.0,0.13,0.707,159.051,6
0.812,0.711,0.407,0.00139,0.0,0.31,0.34,139.999,6
0.807,0.672,0.382,0.0266,0.0,0.0749,0.436,160.083,6
0.894,0.683,0.174,0.0043,0.0,0.169,0.285,102.035,6
0.512,0.723,0.0733,0.00214,0.0,0.205,0.314,103.258,6
0.426,0.94,0.363,0.0263,0.0,0.418,0.865,98.76,6
0.497,0.967,0.427,0.149,0.0,0.335,0.753,157.203,6
0.693,0.953,0.302,0.234,0.0,0.129,0.774,74.439,6
0.558,0.991,0.109,0.242,5.47e-06,0.378,0.656,133.196,6
0.624,0.955,0.35,0.118,0.0,0.129,0.764,78.676,6
